id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
ACFCV-P829B-1_7343,"DEER PAINTING 1","canvas hand painted in acrylic wood",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/FCV-P829B-1.jpg,https://staging.alhuzaifa.slz.io/shop/deer-painting-1/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",390AED,in stock,ACFCV-P829B-1_7343,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7343,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,290AED,new,published,,
ACFCV-P829B-2_7346,"DEER  PAINTING 2","canvas hand painted in acrylic wood",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/FCV-P829B-2.jpg,https://staging.alhuzaifa.slz.io/shop/deer-painting-2/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",390AED,in stock,ACFCV-P829B-2_7346,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7346,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,290AED,new,published,,
ACAW057RESIIN_7247,"CLOCK RESIN PAINTING","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW057RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/clock-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2295AED,in stock,ACAW057RESIIN_7247,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7247,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1720AED,new,published,,
ACAW169RESIIN_7253,"LIBELLULA","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW169RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/butterflys-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2275AED,in stock,ACAW169RESIIN_7253,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7253,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1705AED,new,published,,
ACAW239S_7256,"FOGLIA D'ORO","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW239S.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-100/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",4600AED,in stock,ACAW239S_7256,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7256,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3450AED,new,published,,
ACAW-331-S-MATT_7259,"LEAF RESIN PAINTING","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-331-S-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/leaf-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",4800AED,in stock,ACAW-331-S-MATT_7259,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7259,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3600AED,new,published,,
ACAW-315-GLOSSY_7262,"CITY  RESIN PAINTING","printed picture coated with resin in glossy & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-315-GLOSSY.jpg,https://staging.alhuzaifa.slz.io/shop/city-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3085AED,in stock,ACAW-315-GLOSSY_7262,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7262,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2315AED,new,published,,
ACAW-301-MATT_7265,"FIORIERE 1","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-301-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-102/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-301-MATT_7265,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7265,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-302-MATT_7268,"FIORIERE 2","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-302-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-103/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-302-MATT_7268,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7268,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-303-MATT_7271,"FIORIERE 3","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-303-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-104/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-303-MATT_7271,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7271,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-300-1-GLOSSY_7274,"FIORE DI SWAMP 1","printed picture coated with resin in glossy & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-300-1-GLOSSY.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-105/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2390AED,in stock,ACAW-300-1-GLOSSY_7274,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7274,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1790AED,new,published,,
ACAW-300-2-GLOSSY_7277,"FIORE DI SWAMP 2","printed picture coated with resin in glossy & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-300-2-GLOSSY.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-106/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2390AED,in stock,ACAW-300-2-GLOSSY_7277,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7277,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1790AED,new,published,,
ACAW-289-MATT_7280,"DELL'OCEANO","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-289-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-107/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-289-MATT_7280,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7280,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-290-MATT_7283,"VENTOSO","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-290-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-108/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-290-MATT_7283,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7283,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-282-MATT_7286,"PARABREZZA","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-282-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-109/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-282-MATT_7286,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7286,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-283-MATT_7289,"SUGHETTI TORTI","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-283-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-110/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3720AED,in stock,ACAW-283-MATT_7289,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7289,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2790AED,new,published,,
ACAW-283-S 1-MATT_7292,"SUGLI DIAMANTI","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-283-S-1-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-111/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2800AED,in stock,ACAW-283-S 1-MATT_7292,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7292,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2100AED,new,published,,
ACAW-275-S-MATT_7295,"CUBICO","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-275-S-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-112/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2800AED,in stock,ACAW-275-S-MATT_7295,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7295,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2100AED,new,published,,
ACAW-277-S-MATT_7298,"CUBICO 2","printed picture coated with resin & framed in aluminium alloy matt gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW-277-S-MATT.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting-113/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2800AED,in stock,ACAW-277-S-MATT_7298,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7298,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2100AED,new,published,,
ACCNTOP2569_7198,"CANVAS PAINTING","100% handmade canvas",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/CNTOP2569.jpg,https://staging.alhuzaifa.slz.io/shop/painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",2190AED,in stock,ACCNTOP2569_7198,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7198,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1640AED,new,published,,
ACCNIDVZSN002_7203,"GLASS VASE","glass vase in ombre green+gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/4th-16.jpg,https://staging.alhuzaifa.slz.io/shop/glass-vase/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",835AED,in stock,ACCNIDVZSN002_7203,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7203,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/4th-17.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/4th-18.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,625AED,new,published,,
ACCNCHN001L_7208,"Large Hurricane","clear glass +aluminium + brass finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/CNCHN001L.jpg,https://staging.alhuzaifa.slz.io/shop/large-hurricane/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",815AED,in stock,ACCNCHN001L_7208,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7208,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,610AED,new,published,,
ACCNIDTNP001A_7228,"Textured Bowl","metal + antique brass finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-16.jpg,https://staging.alhuzaifa.slz.io/shop/textured-bowl/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",770AED,in stock,ACCNIDTNP001A_7228,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7228,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-17.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,575AED,new,published,,
ACNA100RESIIN_7230,"FISH RESIN PAINTING","printed picture coated with germen resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/NA100RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/fish-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3400AED,in stock,ACNA100RESIIN_7230,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7230,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2550AED,new,published,,
ACNA101RESIIN_7233,"YELLOW FISH RESIN PAINTING","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/NA101RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/yellow-fish-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3400AED,in stock,ACNA101RESIIN_7233,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7233,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2550AED,new,published,,
ACGT092RESIIN_7236,"ANIMA DEL FIORE","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/GT092RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/circel-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3400AED,in stock,ACGT092RESIIN_7236,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7236,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2550AED,new,published,,
ACJM139RESIIN_7239,"ANIMA DEL FIORE 2","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/JM139RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/pattern-resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3400AED,in stock,ACJM139RESIIN_7239,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7239,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2550AED,new,published,,
ACAW054RESIIN_7242,"ANIMA DEL FIORE 3","printed picture coated with resin & framed in aluminium alloy gold foil",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/AW054RESIIN.jpg,https://staging.alhuzaifa.slz.io/shop/resin-painting/,"ACCESSORIES, PAINTINGS","Al Huzaifa Furniture UAE",3400AED,in stock,ACAW054RESIIN_7242,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7242,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2550AED,new,published,,
ACCNIDTZRN002L_7196,"LEAF PLATTER","color: GOLD, size: LARGE",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/6th-19.jpg,https://staging.alhuzaifa.slz.io/shop/leaf-platter/?attribute_pa_color=gold&attribute_pa_size=large,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",675AED,in stock,ACCNIDTZRN002L_7195,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7195&variation_id=7196&attribute_pa_color=gold&attribute_pa_size=large,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/6th-30.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,505AED,new,published,default,"color:GOLD:GOLD,size:LARGE/SMALL:LARGE"
ACMT10872-1-320-C_7157,"LED TABLE LAMP","color: clear",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/1st-57.jpg,https://staging.alhuzaifa.slz.io/shop/led-table-lamp/?attribute_pa_color=clear,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",1275AED,in stock,ACMT10872-1-320-C_7156,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7156&variation_id=7157&attribute_pa_color=clear,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/1st-55.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,955AED,new,published,,"color:Grey/clear/Amber:clear"
ACMD21538-24-800T_7150,"ROUND CEILING  LAMP","304# stainless steel in brass brushed finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/MD21538-24-800T.jpg,https://staging.alhuzaifa.slz.io/shop/round-ceiling-lamp/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",14330AED,in stock,ACMD21538-24-800T_7150,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7150,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,10745AED,new,published,,
ACMT60190-1A-490_7159,"LED TABLE LAMP GEOMETRIC","brass frame with white metal shade+white marble base",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/MT60190-1A-490.jpg,https://staging.alhuzaifa.slz.io/shop/led-table-lamp-2/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",1850AED,in stock,ACMT60190-1A-490_7159,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7159,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1385AED,new,published,,
ACOA5530_7162,"ROUND LEAF MIRROR","304# stainless steel frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA5530.jpg,https://staging.alhuzaifa.slz.io/shop/round-leaf-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",1100AED,in stock,ACOA5530_7162,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7162,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,825AED,new,published,,
ACOA5673_7165,"SQUARE  WALL MIRROR","metal frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA5673.jpg,https://staging.alhuzaifa.slz.io/shop/square-wall-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",430AED,in stock,ACOA5673_7165,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7165,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,320AED,new,published,,
ACOA5891_7171,"FRAMED WALL MIRROR","metal frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA5891.jpg,https://staging.alhuzaifa.slz.io/shop/framed-wall-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",805AED,in stock,ACOA5891_7171,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7171,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,605AED,new,published,,
ACOA6014_7174,"DECORATIVE WALL MIRROR","metal frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA6014.jpg,https://staging.alhuzaifa.slz.io/shop/decorative-wall-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",1320AED,in stock,ACOA6014_7174,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7174,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,990AED,new,published,,
ACOA6034_7177,"ROUND  MIRROR","metal frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA6034.jpg,https://staging.alhuzaifa.slz.io/shop/round-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",900AED,in stock,ACOA6034_7177,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7177,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,675AED,new,published,,
ACOA6046_7180,"ROUND DECORATIVE  MIRROR","metal frame with antique gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/ACOA6046.jpg,https://staging.alhuzaifa.slz.io/shop/round-decorative-mirror/,"ACCESSORIES, MIRRORS","Al Huzaifa Furniture UAE",585AED,in stock,ACOA6046_7180,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7180,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,440AED,new,published,,
ACCNIDVSN002G_7191,"ROUND FLOWER VASE - SET OF 2","aluminium in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-6.jpg,https://staging.alhuzaifa.slz.io/shop/round-flower-vase/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",510AED,in stock,ACCNIDVSN002G_7191,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7191,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-9.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-7.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/5th-8.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,380AED,new,published,,
ACCNIDTRN008_7193,"TEXTURED PLATTER","aluminium in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/20-4.jpg,https://staging.alhuzaifa.slz.io/shop/textured-platter/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",1700AED,in stock,ACCNIDTRN008_7193,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7193,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/19-3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1275AED,new,published,,
ACMT10872-1-320-G_7158,"LED TABLE LAMP","glass in  grey colour",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/1st-55.jpg,https://staging.alhuzaifa.slz.io/shop/led-table-lamp/?attribute_pa_color=grey,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",1275AED,in stock,ACMT10872-1-320-C_7156,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7156&variation_id=7158&attribute_pa_color=grey,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,955AED,new,published,default,"color:Grey/clear/Amber:Grey"
ACCNIDTZRN002S_7197,"LEAF PLATTER","aluminium in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/6th-19.jpg,https://staging.alhuzaifa.slz.io/shop/leaf-platter/?attribute_pa_color=gold&attribute_pa_size=small,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",545AED,in stock,ACCNIDTZRN002L_7195,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7195&variation_id=7197&attribute_pa_color=gold&attribute_pa_size=small,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/6th-30.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,410AED,new,published,,"color:GOLD:GOLD,size:LARGE/SMALL:SMALL"
KIDSLTY02-GREY_7127,"RHINO","cotton cover 100% + solid wood + plawood frame & 100% polyyester filling with yarn knitted in grey",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY02-GREY.jpg,https://staging.alhuzaifa.slz.io/shop/rhino/,"ACCESSORIES, KIDS COLLECTION","Al Huzaifa Furniture UAE",1035AED,in stock,KIDSLTY02-GREY_7127,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7127,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,775AED,new,published,,
KIDSLTY20-YELLOW_7139,"SEAL","cotton cover 100% + solid wood + plawood frame & 100% polyyester filling with yarn knitted in yellow blue",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY20.jpg,https://staging.alhuzaifa.slz.io/shop/seal/,"ACCESSORIES, KIDS COLLECTION","Al Huzaifa Furniture UAE",1110AED,in stock,KIDSLTY20-YELLOW_7139,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7139,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,830AED,new,published,,
ACMD21538-10-1000T_7144,"LONG PENDANT LAMP","304# stainless steel in brass brushed finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/MD21538-10-1000T.jpg,https://staging.alhuzaifa.slz.io/shop/long-pendant-lamp/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",7800AED,in stock,ACMD21538-10-1000T_7144,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7144,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5850AED,new,published,,
ACMD21538-12-550T_7147,"ROUND PENDANT LAMP","304# stainless steel in brass brushed finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/MD21538-12-550T.jpg,https://staging.alhuzaifa.slz.io/shop/round-pendant-lamp/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",6680AED,in stock,ACMD21538-12-550T_7147,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7147,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5010AED,new,published,,
KIDSLTR10-YELLOW_7121,"HORSE","cotton cover 100% + solid wood + plawood frame & 100% polyyester filling with yarn knitted in yellow+ off white",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTR10-YELLOW.jpg,https://staging.alhuzaifa.slz.io/shop/horse/?attribute_pa_color=yellow-off-white&attribute_pa_size=medium,"ACCESSORIES, KIDS COLLECTION","Al Huzaifa Furniture UAE",680AED,in stock,KIDSLTM18-RED_7105,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7105&variation_id=7121&attribute_pa_color=yellow-off-white&attribute_pa_size=medium,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY07-RED.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,510AED,new,published,,"color:red/yellow + off white/blue + off white/red + off white:yellow + off white,size:SMALL/MEDIUM/LARGE:MEDIUM"
KIDSLTR10-BLUE_7122,"HORSE","cotton cover 100% + solid wood + plawood frame & 100% polyyester filling with yarn knitted in blue + off white",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTR10-BLUE.jpg,https://staging.alhuzaifa.slz.io/shop/horse/?attribute_pa_color=blue-off-white&attribute_pa_size=medium,"ACCESSORIES, KIDS COLLECTION","Al Huzaifa Furniture UAE",680AED,in stock,KIDSLTM18-RED_7105,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7105&variation_id=7122&attribute_pa_color=blue-off-white&attribute_pa_size=medium,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY07-RED.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,510AED,new,published,,"color:red/yellow + off white/blue + off white/red + off white:blue + off white,size:SMALL/MEDIUM/LARGE:MEDIUM"
KIDSLTY04-RED_7129,"ELEPHANT","cotton cover 100% + solid wood + plawood frame & 100% polyyester filling with yarn knitted in red+ camel",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY04-RED.jpg,https://staging.alhuzaifa.slz.io/shop/elephant/?attribute_pa_color=redcamel&attribute_pa_size=large,"ACCESSORIES, KIDS COLLECTION","Al Huzaifa Furniture UAE",1035AED,in stock,KIDSLTM03-RED_7082,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=7082&variation_id=7129&attribute_pa_color=redcamel&attribute_pa_size=large,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/05/LTY04-LGREY.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,775AED,new,published,,"color:red+camel/light grey +off white/red:red+camel,size:SMALL/MEDIUM/LARGE:LARGE"
